gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,TenureGroup_0_1yr,TenureGroup_1_2yr,TenureGroup_2_4yr,TenureGroup_4_6yr,Churn
0,0,0,0,-1.2367242199587352,1,1,-0.5039131009693008,-0.9552317883717346,-0.6824777712099744,-0.5617762440782015,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,0,0,0,0.9621754209229036,1,0,1.1246479591934997,1.4564968697100868,1.2736202429370114,0.5207381436215996,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0
0,0,1,0,1.3286586944031769,1,1,1.3390197722149297,2.0450074584969995,1.4984283459157925,1.0619953374715,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0
1,0,1,1,-0.1779947632379461,1,0,0.9352031011745621,0.2155464738176285,1.193225523197334,1.0619953374715,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.2774445836787656,0,0,-1.3148700370503688,-0.9947187796727532,-1.5226496852160483,-1.103033437928102,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,0,1,-0.9924020376385531,0,1,-0.8728320350061801,-0.8598894551856997,-0.7309142101188637,-0.02051905022830094,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
0,0,1,0,-0.38159658183809786,1,1,0.13255515009432434,-0.26045927941889613,0.37162933513851043,1.0619953374715,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0
1,0,0,0,-0.62591876415828,1,0,0.03284733008435696,-0.5155805388581587,0.08777086256672507,-0.02051905022830094,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,0
1,0,0,0,-0.0965540357978854,1,0,0.1873944510998066,-0.1037025418853553,0.2262957884445248,1.0619953374715,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
0,1,1,0,1.4100994218432374,1,1,1.3572995392167568,2.1320111979892995,1.492478469536816,1.0619953374715,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,-1.2774445836787656,1,1,0.5413572121351905,-0.9700780147100504,-0.6073648725260765,-0.5617762440782015,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
0,0,1,0,-0.6666391278783103,0,1,-0.4922805219681379,-0.6483803643509699,-0.3735428373289068,0.5207381436215996,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-1.2774445836787656,1,0,-1.4926823160681442,-0.9970791752421436,-1.6103269233161621,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
0,0,1,0,1.0843365120829946,1,1,1.4038298552214086,1.7085297611146328,1.4252174796415433,1.6032525313214008,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,1,1,0,-0.5037576729981889,1,0,0.8654076271675846,-0.14506461377888036,1.1094623634182497,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-0.7888002190384014,1,1,0.23891015810495633,-0.5982385033301792,0.22726624583682134,0.5207381436215996,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,-0.1779947632379461,1,1,0.8371570781647607,0.15254376590941127,1.0318293311161715,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.8400143297628127,1,1,0.8770402061687477,1.139475890946434,1.0157717579025767,-0.02051905022830094,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,-1.0331224013585834,1,0,-1.4876969250676457,-0.9451284129438762,-1.3718776122214602,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,1
0,0,1,1,0.3106496014024181,1,1,-1.328164413051698,-0.5537439438585845,-1.1164604472067685,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
1,0,0,0,1.4508197855632678,1,1,-1.3497677740538576,-0.3445511290498922,-1.2236469084471653,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
1,0,1,1,-1.2774445836787656,1,1,0.19570343610063723,-0.9746664472187722,-0.7778028680851758,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,0,1,1,1.2064976032430856,1,1,1.3722557122182522,1.9517166840768834,1.551945621119758,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.1779947632379461,1,1,0.8803638001690798,0.08993813389137167,0.871450341926276,0.5207381436215996,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,1,1,0,1.2064976032430856,1,1,0.8089065291619363,1.472931399609114,0.9873567542676986,0.5207381436215996,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,0
1,0,0,1,-0.46303730927815856,1,0,-0.6351950639824246,-0.5712373427980861,-0.46806458769412024,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0
0,1,0,0,0.35136996512244845,1,1,1.2077378092018058,0.7660921955492045,1.1985833299605992,1.0619953374715,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
1,0,1,1,-1.0738427650786138,1,1,0.16745288709781284,-0.8391312100380692,-0.16640338264206,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,1,1,0,0.6771328748826912,1,0,0.8404806721650927,1.0003890305258072,1.0452281536450378,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,1
0,0,1,1,1.4100994218432374,1,1,1.4835961112293827,2.2067717642011164,1.5741547092073185,1.6032525313214008,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,0.5142514200025698,1,1,1.1811490571991479,0.9724613595832989,1.2593301975647628,1.0619953374715,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,1,1.0843365120829946,1,0,-1.5109620830699715,-0.4796231110253876,-1.2840911189959883,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2774445836787656,1,0,0.895319973170575,-0.9653792833429461,-0.4328298097660371,0.5207381436215996,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,1,1.6137012404433893,1,1,1.3340343812144315,2.3196736756416825,1.4486556973220253,1.6032525313214008,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,1.4100994218432374,1,1,-1.461108173064988,-0.38291307199540686,-1.2550870965993737,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
0,0,1,1,0.47353105628253944,1,0,-1.5009913010689746,-0.6615941675852214,-1.367325315331527,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0
0,0,0,0,-1.2774445836787656,1,1,-0.6900343649879066,-0.9864243055223716,-1.2145502317053685,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,1,0,0,1.5729808767233588,1,1,1.3672703212177542,2.3128130866502765,1.4885809000525236,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1,1,0,0,-1.1145631287986442,1,1,0.2222921881032951,-0.8418886814976376,0.094326170088229,-1.103033437928102,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,1,1,1,1.369379058123207,1,1,1.5234792392333694,2.175557187278803,1.5919285708871111,1.6032525313214008,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
1,1,1,0,-0.015113308357824713,1,1,0.9551446651765553,0.3048664893359662,1.0150489083358119,0.5207381436215996,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,0.7992939660427822,1,1,-0.0502425199239492,0.4688367722077377,0.13142137727359401,0.5207381436215996,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,0,-0.6767399889865777,-0.9862478273489591,-1.2079949241838646,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,0,0,0,-0.5851984004382496,1,0,-1.4860351280674797,-0.8476683416768928,-1.3171925468447048,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,1.369379058123207,1,1,-0.3310862129520241,0.5232141093904253,-0.24020650106513186,-0.02051905022830094,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,0,0.22920887396235737,1,1,0.4881797081298748,0.3235069964026482,0.5966055983224291,-0.02051905022830094,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,-0.7073594915983407,1,0,1.2343265612044643,-0.2702538180432829,1.4797835863127276,1.0619953374715,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,0.5549717837226001,1,0,1.1595456961969886,1.036986191737198,1.2933430564682549,1.0619953374715,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
0,0,1,0,1.3286586944031769,1,1,1.1761636661986499,1.9252449580650273,1.3636224196497158,1.0619953374715,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
0,0,1,0,1.4508197855632678,1,0,-1.2949284730483754,-0.16249183340335227,-1.027628962885676,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,-0.7888002190384014,1,0,1.071470455188184,-0.4170836583223777,1.188555270240204,0.5207381436215996,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,-0.9109613101984924,1,1,1.1213243651931677,-0.5389418370636218,1.2176178430344033,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,0,0,-0.30015585439803716,1,1,-1.504314895069307,-0.7780477022657114,-1.2847676603491691,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
1,0,0,0,-0.9109613101984924,1,0,-1.2982520670487077,-0.8948321335213497,-1.1859452534297152,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
1,0,1,0,1.6137012404433893,1,0,-1.2932666760482092,-0.17983081394111794,-1.0950281178543877,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.1960038562387048,1,1,-0.4823097399671412,-0.9386428400709713,-0.6876673896644983,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,0,0,-1.2367242199587352,1,1,-0.34438058895335305,-0.9554965056318531,-0.6890330787314785,-0.5617762440782015,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,0,1,1,0.22920887396235737,1,0,0.5396954151350245,0.35520688830184577,0.6569900656839742,1.6032525313214008,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,1.2064976032430856,1,1,1.423771419223402,2.044014768771555,1.6607845364767901,1.0619953374715,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
1,1,1,1,-0.8702409464784621,1,1,0.3469269631157543,-0.6637780849811995,0.18200340818834257,-1.103033437928102,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.1960038562387048,1,0,0.5097830691320341,-0.9098548380330779,-0.15300011994184248,-0.02051905022830094,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
1,0,1,1,0.6771328748826912,0,1,-0.4307940329619915,0.11535099086275344,-0.26976653516862936,0.5207381436215996,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,0,0,0,-0.62591876415828,1,0,-1.505976692069473,-0.8430137298531415,-1.2636239921788484,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,-0.9924020376385531,1,1,-1.46443176706532,-0.9451284129438762,-1.4345172174269412,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,0,0,-1.2367242199587352,1,1,-0.48397153696730727,-0.9576363034844781,-0.742021814530301,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0
1,0,0,0,-1.1960038562387048,1,1,0.7839795741594444,-0.8902216412409514,0.21163886094180787,0.5207381436215996,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
0,1,0,0,-0.9516816739185228,1,1,0.6543594081464871,-0.6694253865303954,0.5635769335025445,-0.5617762440782015,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,0,1.5322605130033284,1,0,-1.3464441800535252,-0.24514979787537272,-1.139695082789041,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
1,0,1,1,-0.015113308357824713,1,0,0.9983513871808745,0.37578865527606387,1.1747103756209243,1.0619953374715,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,0,1,1,-0.4223169455581282,1,0,0.3402797751150897,-0.311417351991719,0.307349913422895,-0.5617762440782015,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0
0,0,1,1,-0.748079855318371,1,1,-1.504314895069307,-0.8858317466773186,-1.341286177121109,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,-1.2367242199587352,1,0,0.8388188751649267,-0.9219877124551785,0.1407595983655477,0.5207381436215996,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,1
1,0,1,0,1.4508197855632678,1,0,-1.3132082400502028,-0.24336295636957245,-1.1147005475734768,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
1,0,0,0,-0.748079855318371,1,0,-1.4744025490663168,-0.8841993235732541,-1.3332012978445877,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
0,0,0,0,-1.2367242199587352,1,1,0.8770402061687477,-0.9314954740477702,-0.0946851967817982,0.5207381436215996,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
0,0,0,0,-1.2367242199587352,1,1,0.4981504901308714,-0.933260255781894,-0.1383872469251569,-0.5617762440782015,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
0,0,1,0,0.6364125111626608,1,1,1.07313225218835,1.0646712051912641,1.2035221075660865,1.0619953374715,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,-1.0738427650786138,1,1,-0.518869273970796,-0.8863611811975557,-0.6676502899113348,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
1,1,1,0,0.43281069256250915,1,1,1.2708860952081187,0.9417320976378695,1.3526720764035676,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.14776814652229667,1,1,0.358559542116917,0.17663303658020021,0.4385831644100864,1.6032525313214008,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,1.369379058123207,1,0,1.15456030519649,1.9548050521115998,1.3471563232464812,1.0619953374715,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,1
1,0,1,1,1.0436161483629645,1,1,0.9335413041743955,1.3347269300555489,1.0115044296541151,0.5207381436215996,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0
0,0,0,0,-0.38159658183809786,1,1,0.8404806721650927,-0.04853105292231192,1.0276380784623365,-0.02051905022830094,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,1
1,0,0,0,-1.2774445836787656,1,1,1.219370388202969,-0.9610776278660195,-0.2730441889293813,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
0,0,0,0,-0.7073594915983407,1,0,-1.4843733310673135,-0.8723973457263017,-1.316055071608654,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0
1,0,1,1,1.5729808767233588,1,0,1.1778254631988159,2.1747409757267704,1.3461167688820637,1.6032525313214008,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-0.8295205827584317,1,1,0.8105683261621028,-0.5392506738670934,0.7307372753008918,-0.02051905022830094,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,0,-1.2774445836787656,1,0,-0.6551366279844181,-0.985961050317164,-1.197342549461421,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
1,1,0,0,-0.9516816739185228,1,0,-0.5172074769706297,-0.8082254699192273,-0.46757293963000746,-0.5617762440782015,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,1,1,-0.0965540357978854,1,0,-1.4461520000634926,-0.6917498754670607,-1.1829367325290836,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
1,1,0,0,0.10704778280226633,1,1,1.217708591202803,0.5367146896564721,1.2476050641839094,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.6771328748826912,1,1,-0.4191614539608286,0.13410179678781814,-0.2419064782022383,-1.103033437928102,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0
0,0,1,1,1.1657772395230555,0,1,-0.11006721192992953,0.6491533458918306,0.047425764258975184,1.6032525313214008,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
0,0,1,0,1.5322605130033284,0,0,-0.007035797919630092,0.9817044039157719,0.14401417005756162,2.1445097251713015,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0
0,0,0,0,-0.9109613101984924,1,1,1.1911198392001445,-0.5380815059682363,1.2234282292466458,0.5207381436215996,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,1
1,0,1,1,1.6137012404433893,1,0,-1.2849576910473786,-0.18898561918688483,-1.1043447364209085,-1.103033437928102,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
0,0,1,1,1.2064976032430856,1,0,-0.3327480099521901,0.5054118736474522,-0.1535528988499059,-0.02051905022830094,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,-0.9924020376385531,1,1,-0.641842251983089,-0.8241746848413706,-0.43610746352678903,-1.103033437928102,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,0,-1.2367242199587352,1,1,0.5047976781315361,-0.9288703612182613,-0.02967839719355188,-0.5617762440782015,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.6771328748826912,1,1,1.2941512532104444,1.2161556572941103,1.3658154679841827,1.0619953374715,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,1
1,0,0,0,-1.2774445836787656,1,0,-1.505976692069473,-0.9972556534155561,-1.6168822308376658,-1.103033437928102,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1,0,1,0,-0.30015585439803716,1,1,1.0282637331838649,0.025832437399326887,1.0121742761039167,0.5207381436215996,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0
1,0,0,0,1.6137012404433893,1,1,0.3436033691154218,1.3485363471250673,0.46035328972215195,1.6032525313214008,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0
